Order_ID,Order_Date,Customer_ID,Product,Category,Region,City,Quantity,Unit_Price,Sales,Discount_Percent,Cost_Per_Unit,Delivery_Cost,Return_Status,Payment_Method,Payment_Status,Order_Status
ORD100129,2025-10-25,CUST1526,Headphones,Electronics,Central,Bhopal,1,3638.14,3638.14,30.0,2284.07,396.96,No,Credit Card,Failed,Delivered
ORD105225,2025-11-21,CUST1005,T-Shirt,Fashion,North,Delhi,2,850.93,1701.86,15.0,539.25,443.31,No,Debit Card,Paid,Delivered
ORD104202,2025-04-24,CUST1013,Jacket,Fashion,West,Mumbai,2,4969.05,9938.1,30.0,4045.34,435.68,No,Credit Card,Failed,Delivered
ORD105238,2025-12-30,CUST1663,Tablet,Electronics,South,Chennai,2,24578.56,49157.12,110.0,16149.18,63.64,No,Net Banking,Paid,Cancelled
ORD104897,2026-01-13,CUST1084,Tablet,Electronics,East,Kolkata,1,21433.75,21433.75,5.0,14723.58,364.05,No,Credit Card,paid,Cancelled
ORD101212,2026-03-25,CUST1212,Headphones,Electronics,East,Kolkata,3,3039.88,9119.64,0.0,2044.28,74.66,No,Credit Card,Paid,Delivered
ORD103387,2025-03-14,CUST1122,Mixer,Home Appliances,East,Kolkata,3,4761.72,14285.16,5.0,3149.04,322.26,No,Credit Card,Pending,Cancelled
ORD103458,2025-04-29,CUST1409,Mixer,Home Appliances,North,Lucknow,1,4325.75,4325.75,10.0,2983.57,129.91,No,UPI,Paid,Delivered
ORD102520,2025-08-11,CUST1616,T-Shirt,Fashion,North,Lucknow,1,917.83,917.83,5.0,802.64,174.73,Yes,Credit Card,Paid,Returned
ORD105472,2025-02-09,CUST1272,Backpack,Accessories,East,Patna,1,1768.93,1768.93,5.0,1106.14,370.02,No,Credit Card,Paid,Delivered
ORD105587,2025-08-18,CUST1100,Backpack,electronics,South,Chennai,1,1833.95,1833.95,15.0,,238.6,Yes,Net Banking,Paid,Returned
ORD103046,13/07/2025,CUST1472,Laptop,Electronics,East,Bhubaneswar,4,57610.28,230441.12,5.0,,134.22,No,Net Banking,Paid,Delivered
ORD104752,2025-08-03,CUST1144,Headphones,Electronics,South,,1,3138.4,3138.4,20.0,1903.74,91.26,No,Cash,Paid,Cancelled
ORD105908,2026-04-18,CUST1544,Bookshelf,Furniture,Central,Indore,5,5557.04,27785.2,0.0,4543.11,377.82,No,UPI,Pending,Delivered
ORD100758,2025-03-02,CUST1125,Shoes,Fashion,South,Hyderabad,4,3528.14,14112.56,15.0,2626.42,249.03,No,Debit Card,Pending,Delivered
ORD105195,2025-02-16,CUST1001,Office Chair,Furniture,Central,Nagpur,1,9970.44,9970.44,25.0,8532.07,449.7,No,Cash,Pending,Delivered
ORD105401,2025-10-18,CUST1066,Headphones,Electronics,South,Bengaluru,5,3772.47,18862.35,30.0,2898.96,475.24,No,Credit Card,Paid,Delivered
ORD101710,2025-12-19,CUST1768,Laptop,Electronics,Central,Indore,1,56080.52,56080.52,15.0,47757.85,209.28,No,Debit Card,Failed,Delivered
ORD100771,2025-04-05,CUST1297,Shoes,Fashion,South,Bengaluru,2,2841.15,5682.3,25.0,2297.03,482.88, YES ,Debit Card,Paid,Returned
ORD104584,2026-03-18,CUST1247,Jacket,Fashion,East,Kolkata,1,4134.29,4134.29,30.0,3285.88,108.15,No,UPI,Paid,Delivered
ORD102188,2025-04-14,CUST1332,Office Chair,Furniture,North,Jaipur,1,8649.17,8649.17,30.0,7420.51,482.2,No,UPI,Paid,Delivered
 ORD103238 ,2025-12-07,CUST1697,Backpack,Accessories,South,Hyderabad,2,1594.09,3188.18,15.0,1323.1,472.09,Yes,Debit Card,Paid,Returned
ORD101006,2026-05-03,CUST1431,Headphones,Electronics,North,Lucknow,1,4006.15,4006.15,25.0,2982.34,328.17,No,Debit Card,Paid,Delivered
ORD101277,2025-06-05,CUST1714,Laptop,Electronics,West,Mumbai,1,58767.96,58767.96,25.0,47893.94,223.83,No,Net Banking,Failed,Delivered
ORD105251,2026-02-25,CUST1008,Smartwatch,Electronics,South,Hyderabad,5,6609.18,33045.9,30.0,5222.56,465.69,No,Debit Card,Paid,Cancelled
ORD104501,2025-09-06,CUST1181,Shoes,Fashion,South,Bengaluru,4,2996.06,11984.24,30.0,2125.6,48.58,No,Debit Card,Paid,Cancelled
ORD105988,2025-01-27,CUST1291,Mixer,Home Appliances,East,Kolkata,1,3862.3,3862.3,0.0,3011.16,209.86,Yes,,Paid,Returned
ORD101171,2025-03-07,CUST1378,Tablet,Electronics,South,Hyderabad,1,20363.85,20363.85,30.0,14448.29,192.58,No,Net Banking,Paid,Delivered
ORD105387,2025-04-15,CUST1726,Backpack,Accessories,South,Bengaluru,2,1720.32,3440.64,20.0,1375.7,277.54,No,Credit Card,Failed,Delivered
ORD104001,2025-10-31,CUST1379,Backpack,Accessories,West,Pune,4,2014.84,8059.36,30.0,1286.62,452.37,No,Cash,Failed,Delivered
ORD103908,2025-09-20,CUST1429,Blender,Home Appliances,Central,Indore,2,2849.76,5699.52,25.0,1844.15,175.88,Yes,Credit Card,Paid,Returned
ORD103703,2025-08-21,CUST1724,Laptop,Electronics,South,Chennai,3,47490.53,142471.59,15.0,unknown,110.91,No,Cash,Paid,Delivered
ORD102914,2026-04-23,CUST1129,Office Chair,Furniture,South,Chennai,1,9933.92,9933.92,15.0,5677.42,159.33,No,Cash,Pending,Delivered
ORD104149,2025-06-27,CUST1779,Backpack,Accessories,Central,Nagpur,5,1718.36,8591.8,5.0,1506.69,234.74,No,Net Banking,Paid,Delivered
ORD104176,2025-04-29,CUST1002,Headphones,Electronics,West,Ahmedabad,1,3336.42,3336.42,15.0,2913.96,488.35,No,Debit Card,Paid,Delivered
ORD105012,2025-01-02,CUST1789,T-Shirt,Fashion,South,Hyderabad,5,801.54,4007.7,0.0,550.73,358.65,No,Credit Card,Failed,Cancelled
ORD100183,2025-11-10,CUST1117,Blender,Home Appliances,West,Ahmedabad,2,2839.9,5679.8,30.0,1634.16,66.93,No,Cash,Paid,Delivered
ORD102737,2026-03-16,CUST1458,Mixer,Home Appliances,West,Mumbai,1,4686.11,4686.11,10.0,2660.87,267.82,No,Cash,Failed,Delivered
ORD101956,2025-05-01,CUST1499,Backpack,Accessories,West,Ahmedabad,5,2019.07,10095.35,30.0,1223.14,387.11,No,Cash,Paid,Delivered
ORD104467,2025-05-11,CUST1075,Shoes,Fashion,East,Bhubaneswar,1,3230.95,3230.95,0.0,2503.79,496.53,No,UPI,Paid,Delivered
ORD105014,2025-01-30,CUST1378,Smartphone,Electronics,South,Hyderabad,2,30769.57,61539.14,15.0,25998.64,295.43,No,Cash,Failed,Delivered
ORD104203,2025-06-07,CUST1384,Tablet,Electronics,West,Pune,5,19312.03,96560.15,15.0,11426.88,329.5,No,UPI,Paid,Delivered
ORD104630,2025-12-31,CUST1196,Bookshelf,Furniture,West,Ahmedabad,2,5823.01,11646.02,5.0,4472.2,399.7,No,Credit Card,Paid,Delivered
ORD104834,2026-07-13,CUST1052, LAPTOP ,Electronics,North,Delhi,1,7000.52,7000.52,20.0,4088.48,180.18,No,Cash,Paid,Delivered
ORD102181,2025-06-12,CUST1558,Smartwatch,Electronics,West,Mumbai,2,7452.23,14904.46,20.0,4946.04,281.04,Yes,Credit Card,Paid,Returned
ORD100096,2026-04-22,CUST1594,Tablet,Electronics,North,Hyderabad,4,18924.04,75696.16,20.0,14973.42,128.6,,Cash,Paid,Returned
ORD105084,2025-12-20,CUST1265,Coffee Maker,Home Appliances,South,Chennai,1,4690.89,4690.89,30.0,3248.04,429.07,No,Debit Card,Pending,Delivered
ORD102395,2025-04-28,CUST1390,Microwave,Home Appliances,South,Bengaluru,5,12209.44,61047.2,15.0,10349.53,474.31,No,UPI,Paid,Delivered
ORD103710,2026-06-26,CUST1215,Mixer,Home Appliances,South,Hyderabad,4,4638.66,18554.64,20.0,2710.09,52.6,No,Cash,Pending,Delivered
ORD103790,18/01/2025,CUST1780,Desk,Furniture,North,Lucknow,3,13516.59,40549.77,0.0,9541.02,485.33,No,Cash,Failed,Delivered
ORD104448,2026-05-07,CUST1531,T-Shirt,Fashion,West,Pune,3,984.72,2954.16,15.0,753.47,418.76,No,Net Banking,Paid,Delivered
ORD101765,2025-10-05,CUST1355,Smartwatch,Electronics,North,Delhi,3,7047.66,21142.98,30.0,4515.97,309.91,No,Net Banking,Failed,Cancelled
ORD100010,2025-01-28,CUST1620,smartphone,Home Appliances,West,Pune,2,3666.99,7333.98,10.0,2857.61,445.02,No,Debit Card,Paid,Delivered
ORD100007,2025-05-15,CUST1201,Headphones,Electronics,North,Jaipur,5,3740.46,18702.3,0.0,2805.22,466.1,No,UPI,Failed,Cancelled
ORD103989,2026-03-17,CUST1067,Smartphone,Electronics,Central,Bhopal,1,26245.71,26245.71,25.0,22540.81,446.21,No,Net Banking,Paid,Delivered
ORD105222,2025-04-17,CUST1582,Blender,Home Appliances,Central,Nagpur,2,2694.47,5388.94,30.0,2337.11,73.8,No,Net Banking,Failed,Delivered
ORD102381,2025-04-28,CUST1596,Mixer,Home Appliances,East,Bhubaneswar,1,3836.45,3836.45,0.0,2930.86,256.26,No,Debit Card,Failed,Delivered
ORD103681,2026-04-18,CUST1118,Coffee Maker,Home Appliances,Central,Bhopal,2,5519.08,11038.16,10.0,3657.41,107.38,No,Net Banking,Pending,Delivered
ORD104623,2026-07-03,CUST1505,Shoes,Fashion,South,Hyderabad,5,3299.85,16499.25,5.0,2369.6,96.2,No,Cash,Paid,Delivered
ORD102391,2025-08-25,CUST1132,Bookshelf,Furniture,West,Pune,4,6647.71,26590.84,25.0,3724.31,437.74,No,Net Banking,Failed,Cancelled
ORD102877,2025-08-16,CUST1310,Laptop,Electronics,Central,Indore,4,59544.75,238179.0,20.0,37644.35,386.14,Yes,Cash,Paid,Returned
ORD104118,2025-04-21,CUST1130,Desk,Furniture,North,Jaipur,1,12271.46,12271.46,20.0,8214.86,472.99,No,Cash,Paid,Delivered
ORD103024,2025-07-25,CUST1233,Blender,Home Appliances,West,Pune,2,3095.16,6190.32,0.0,1805.63,483.2,No,Cash,Paid,Delivered
ORD104295,2026-02-25,CUST1613,Tablet,Electronics,Central,Nagpur,5,24674.13,123370.65,5.0,21077.84,269.52,No,Net Banking,Failed,Cancelled
ORD100104,2025-03-03,CUST1145,Tablet,Electronics,North,Lucknow,1,24823.17,24823.17,5.0,17953.62,159.71,No,Debit Card,Failed,Delivered
ORD105958,2026-01-16,CUST1660,Shoes,Fashion,East,Bhubaneswar,5,3578.22,17891.1,10.0,2586.93,89.56,No,Debit Card,Paid,Delivered
ORD103073,2025-04-08,,Microwave,Home Appliances,South,Bengaluru,1,10401.68,10401.68,15.0,8983.73,378.24,No,Cash,Paid,Delivered
ORD102004,2026-04-23,CUST1783,Tablet,Electronics,Central,Indore,1,20651.35,20651.35,5.0,16426.56,221.71,Yes,UPI,Failed,Returned
ORD102672,2025-02-23,CUST1196,Laptop,Electronics,West,Mumbai,5,56912.92,284564.6,5.0,,136.7,No,UPI,Failed,Delivered
ORD104494,2025-12-02,CUST1164,Smartphone,Electronics,North,Lucknow,2,26850.9,53701.8,15.0,14839.02,311.32,No,Net Banking,Failed,Delivered
ORD104488,2026-06-06,CUST1299,Tablet,Electronics,South,Chennai,1,22808.15,22808.15,20.0,17735.69,466.39,No,UPI,Failed,Delivered
ORD101086,2025-07-15,CUST1262,Smartwatch,Electronics,South,Chennai,1,6960.68,6960.68,0.0,4521.15,321.89,Yes,UPI,Paid,Returned
ORD100685,2026-05-31,CUST1157,Smartphone,Electronics,East,Kolkata,2,24195.31,48390.62,10.0,17140.82,286.27,Yes,UPI,Paid,Returned
ORD100369,2025-03-24,CUST1125,Shoes,Fashion,East,Patna,1,3299.39,3299.39,30.0,2315.13,238.25,No,Net Banking, PAID ,Delivered
ORD104507,2025-04-19,CUST1609,Microwave,Home Appliances,East,Patna,1,11156.66,11156.66,30.0,"7,333.05",348.98,No,Credit Card,Paid,Delivered
ORD104943,2026-02-01,CUST1666,Shoes,Fashion,North,Jaipur,2,3523.74,7047.48,15.0,2199.34,207.67,No,Credit Card,Paid,Delivered
ORD102174,2026-05-09,CUST1756,Shoes,Fashion,South,Hyderabad,3,2724.74,8174.22,5.0,2155.96,48.74,No,Net Banking,Paid,Delivered
ORD101537,2025-11-28,CUST1664,Smartwatch,Elec,West,Pune,2,5978.26,11956.52,0.0,3445.95,387.53,Yes,Cash,Pending,Returned
ORD103613,2026-03-04,CUST1471,Smartwatch,Electronics,South,Chennai,3,6400.25,19200.75,20.0,5615.64,430.76,No,UPI,Pending,Delivered
ORD103653,2025-09-28,CUST1767,Tablet,Electronics,South,Bengaluru,1,22363.98,22363.98,20.0,16188.02,470.66,No,UPI,Paid,Delivered
ORD104383,2025-08-28,CUST1055,Smartphone,Electronics,West,Mumbai,2,25408.97,50817.94,25.0,14989.01,239.07,No,Net Banking,Paid,Delivered
ORD102971,2026-07-22,CUST1541,Desk,Furniture,South,Hyderabad,2,10711.95,21423.9,25.0,7064.78,212.03,No,Cash,Pending,Delivered
ORD103282,2026-03-12,CUST1462,Laptop,Electronics,East,Bhubaneswar,2,59011.8,118023.6,15.0,47490.57,442.09,No,Cash,Pending,Delivered
ORD103625,2025-03-24,CUST1032,Smartwatch,Electronics,South,Chennai,2,8009.58,16019.16,30.0,5644.64,372.61,No,UPI,Paid,Delivered
ORD104626,2026-04-08,CUST1377,Bookshelf,Furniture,West,Pune,2,5967.85,11935.7,0.0,4197.98,64.01,No,Cash,Failed,Delivered
ORD105855,2025-12-21,CUST1599,Jacket,Fashion,South,Chennai,5,4904.83,24524.15,10.0,4202.89,471.36,No,Net Banking,Paid,Cancelled
ORD100722,2026-04-25,CUST1178,Smartphone,Electronics,Central,Nagpur,2,30150.11,60300.22,0.0,21702.3,132.07,No,Debit Card,Paid,Delivered
ORD103432,2026-07-29,CUST1753,Smartphone,Electronics,East,Kolkata,2,25952.25,51904.5,0.0,21323.46,419.31,No,Net Banking,Pending,Delivered
ORD103496,2026-02-19,CUST1632,Mixer,Home Appliances,North,Jaipur,4,4517.44,18069.76,25.0,3788.82,304.88,No,Credit Card,Paid,Delivered
ORD105777,2026-06-22,CUST1465,Jacket,Fashion,West,Pune,1,5000.15,5000.15,5.0,3078.14,99.66,Yes,Cash,Paid,Returned
ORD104581,2026-04-01,CUST1588,Laptop,Electronics,West,Pune,2,60431.31,120862.62,30.0,38831.49,261.46,Yes,Cash,Pending,Returned
ORD100873,2026-03-15,CUST1568,Jacket,Fashion,Central,Nagpur,2,4022.12,8044.24,25.0,2503.67,351.63,No,Cash,Pending,Cancelled
ORD105798,2025-03-19,CUST1647,Bookshelf,Furniture,East,Patna,1,7248.52,7248.52,30.0,6171.79,-50,Yes,Cash,Paid,Returned
ORD105123,24/06/2026,CUST1468,Smartphone,Electronics,South,Chennai,4,27162.45,108649.8,15.0,19178.22,90.66,No,Credit Card,Paid,Delivered
 ORD100373 ,2025-09-20,,T-Shirt,Fashion,Central,Indore,2,1027.93,2055.86,5.0,586.35,286.27,No,Cash,Pending,Cancelled
ORD102029,2025-10-11,CUST1562,Bookshelf,Furniture,west,Ahmedabad,2,7215.23,14430.46,5.0,5169.94,309.15,No,Cash,Paid,Delivered
ORD104188,2025-01-07,CUST1163,Office Chair,Furniture,South,Chennai,1,9945.37,9945.37,15.0,8690.55,242.94,Yes,Debit Card,Paid,Returned
ORD103217,2025-02-16,CUST1234,Jacket,Fashion,West,Mumbai,1,4807.91,4807.91,10.0,3436.91,195.35,No,Credit Card,Paid,Cancelled
ORD104126,2025-08-15,CUST1715,Shoes,Fashion,West,Mumbai,3,3323.34,9970.02,15.0,2532.11,171.14,No,Credit Card,Pending,Delivered
ORD105582,2025-04-07,CUST1258,Blender,Home Appliances,East,Patna,5,3044.2,15221.0,30.0,2420.15,238.19,No,Net Banking,Pending,Delivered
ORD104821,2025-07-27,CUST1419,Blender,Home Appliances,Central,Indore,1,2866.44,2866.44,25.0,2480.44,327.21,No,UPI,Paid,Delivered
ORD100400,2025-11-16,CUST1087,Mixer,Home Appliances,North,Delhi,1,3570.24,3570.24,10.0,2740.87,243.34,No,Credit Card,Paid,Delivered
ORD100058,2025-01-26,CUST1257,Shoes,Fashion,North,Delhi,4,3322.78,13291.12,30.0,2388.57,112.21,No,Debit Card,Failed,Delivered
ORD100798,2025-03-29,CUST1609,Desk,Furniture,North,Delhi,4,12830.46,51321.84,20.0,11057.87,105.14,No,Net Banking,Paid,Delivered
ORD102450,2025-01-23,CUST1098,Smartwatch,Electronics,West,Pune,1,6812.92,6812.92,5.0,3780.11,343.83,Yes,Credit Card,Paid,Returned
ORD104173,2025-08-25,CUST1068,Smartwatch,Electronics,Central,Indore,2,7117.54,14235.08,30.0,6094.55,70.96,Yes,UPI,Paid,Returned
ORD103630,2026-07-12,CUST1735,Headphones,Electronics,East,Patna,1,3502.29,3502.29,5.0,2673.46,235.3,No,Credit Card,Paid,Delivered
ORD105992,2026-04-19,CUST1696,Coffee Maker,Home Appliances, WEST ,Patna,3,5391.54,16174.62,15.0,3023.02,195.27,No,Debit Card,Paid,Delivered
ORD101960,2026-04-25,CUST1785,Laptop,Electronics,East,Bhubaneswar,2,56962.62,113925.24,15.0,48593.13,403.01,No,Debit Card,Paid,Cancelled
ORD100078,2025-06-28,CUST1182,Office Chair,Furniture,South,Bengaluru,4,8586.77,34347.08,5.0,7325.29,310.05,Yes,Cash,Failed,Returned
ORD101632,2025-12-15,CUST1561,Office Chair,Furniture,South,Chennai,2,8962.64,17925.28,20.0,,405.68,No,Net Banking,Paid,Delivered
ORD100676,2025-04-17,CUST1382,Laptop,electronics,West,Ahmedabad,1,48465.33,48465.33,30.0,31142.57,417.42,No,Cash,Paid,Delivered
ORD102846,2026-03-22,CUST1556,Headphones,Electronics,Central,Indore,4,3409.94,13639.76,5.0,2219.3,349.96,No,Net Banking,Paid,Delivered
ORD102232,2026-07-03,CUST1673,Jacket,Fashion,Central,Bhopal,2,4358.98,8717.96,5.0,3430.94,211.09,No,Debit Card,Paid,Delivered
ORD105965,2025-09-26,CUST1095,Blender,Home Appliances,Central,Nagpur,1,3134.89,3134.89,25.0,2305.64,90.72,Yes,UPI,Paid,Returned
ORD103398,2026-02-11,CUST1612,Backpack,Accessories,North,Delhi,4,2021.8,8087.2,30.0,1680.56,473.11,No,Cash,Failed,Delivered
ORD104552,2025-10-15,CUST1211,Desk,Furniture,North,Jaipur,1,12084.75,12084.75,30.0,,48.93,No,Net Banking,Paid,Delivered
ORD104106,2025-01-21,CUST1147,Smartphone,Electronics,East,Kolkata,1,28812.71,28812.71,20.0,17229.33,263.28,No,Net Banking,Pending,Delivered
ORD103146,2025-02-23,CUST1338,Blender,Home Appliances,East,Bhubaneswar,1,3260.81,3260.81,20.0,2029.98,107.14,No,Credit Card,Paid,Cancelled
ORD104449,2026-02-21,CUST1353,Tablet,Electronics,North,Bengaluru,2,24395.95,48791.9,20.0,15385.51,365.73,Yes,UPI,Paid,Returned
ORD105074,2026-07-30,CUST1400,Microwave,Home Appliances,Central,Nagpur,4,11218.83,44875.32,10.0,9001.95,45.89,No,Net Banking,Pending,Delivered
 ORD102616 ,2025-12-09,CUST1052,Shoes,Fashion,South,Hyderabad,2,3428.61,6857.22,25.0,2861.54,282.87,Yes,UPI,Pending,Returned
ORD101646,2025-05-21,CUST1483,T-Shirt,Fashion,North,Delhi,1,802.81,802.81,20.0,461.48,290.8,No,UPI,Paid,Delivered
ORD101243,2025-10-02,CUST1052,Tablet,Electronics,North,Jaipur,4,22539.78,90159.12,15.0,16528.9,419.47,No,Debit Card,Failed,Delivered
ORD102834,2025-11-29,CUST1613,Laptop,Electronics,South,Bengaluru,1,55200.77,55200.77,10.0,39465.28,417.57,No,,Paid,Delivered
ORD105418,2026-02-21,CUST1441,Backpack,Accessories,East,Patna,5,1947.61,9738.05,20.0,1352.46,123.37,No,UPI,Failed,Delivered
ORD102468,2026-01-31,CUST1186,Shoes,Fashion,North,Delhi,1,3422.78,3422.78,5.0,2214.69,108.2,No,Cash,Paid,Delivered
ORD103642,2026-01-21,CUST1452,T-Shirt,Fashion,West,Pune,2,813.18,1626.36,15.0,485.58,425.62,No,Cash,Paid,Delivered
ORD100471,2025-03-12,CUST1480,Mixer,Home appliance,Central,Indore,5,3794.8,18974.0,5.0,2497.69,415.24,No,Cash,Paid,Delivered
ORD101241,2026-06-01,CUST1221,Headphones,Electronics,Central,Bhopal,2,3469.07,6938.14,25.0,2310.13,303.47,No,UPI,Paid,Delivered
ORD103219,2025-11-26,CUST1570,Blender,Home Appliances,West,Ahmedabad,3,2789.82,8369.46,20.0,2186.35,168.09,Yes,Credit Card,Paid,Returned
ORD103847,2026-02-16,CUST1488,Microwave,Home Appliances,Central,Indore,3,11018.79,33056.37,15.0,8481.6,423.46,No,Debit Card,Paid,Cancelled
ORD102251,2026-04-28,CUST1473,Mixer,Home Appliances,Central,Bhopal,1,3957.33,3957.33,15.0,2960.12,212.95,No,Debit Card,Paid,Delivered
ORD100654,2026-02-14,CUST1614,Smartwatch,Electronics,West,Pune,2,7103.8,14207.6,20.0,4851.92,338.61,No,Net Banking,Pending,Cancelled
ORD104021,2026-06-18,CUST1682,Tablet,Electronics,West,Mumbai,3,19330.6,57991.8,5.0,16852.8,253.12, YES ,Net Banking,Pending,Delivered
ORD103191,2026-06-12,CUST1659,Backpack,Accessories,West,Mumbai,3,1923.45,5770.35,20.0,1414.94,306.71,No,Net Banking,Paid,Delivered
ORD103886,2026-07-24,CUST1451,Office Chair,Furniture,South,Chennai,2,9414.34,18828.68,15.0,6404.97,56.11,Yes,Cash,Paid,Returned
ORD101949,2025-09-10,CUST1711,Tablet,Electronics,Central,Nagpur,2,23813.44,47626.88,30.0,14630.92,55.65,No,Credit Card,Failed,Delivered
ORD100836,2025-02-15,CUST1508,Office Chair,Furniture,Central,Bhopal,4,8039.25,32157.0,15.0,5590.92,497.5,No,Debit Card,Failed,Delivered
ORD103303,2026-07-10,CUST1759,Microwave,Home Appliances,North,Jaipur,1,11632.82,11632.82,0.0,8109.04,231.6,No,Credit Card,Paid,Delivered
ORD104729,2026-01-01,CUST1355,Coffee Maker,Home Appliances,South,Hyderabad,3,4975.16,14925.48,5.0,3214.71,338.99,Yes,Net Banking,Failed,Returned
ORD101897,2025-08-07,CUST1594,Backpack,Accessories,East,Bhubaneswar,2,2055.57,4111.14,10.0,1306.85,127.51,No,Credit Card,Paid,Delivered
ORD104323,2025-12-24,CUST1149,Office Chair,Furniture,North,Lucknow,5,9176.84,unknown,0.0,6188.1,467.78,No,Net Banking,Pending,Cancelled
ORD100856,2026-01-24,CUST1377,Desk,Furniture, WEST ,Delhi,1,12739.76,12739.76,25.0,8982.15,192.16,No,Net Banking,Pending,Delivered
ORD100041,2025-12-08,CUST1500,Backpack,Accessories,South,Bengaluru,1,1911.37,1911.37,20.0,1375.04,147.28,No,UPI,Failed,Delivered
ORD105298,2026-01-18,CUST1641,Jacket,Fashion,Central,Bhopal,3,5152.86,15458.58,20.0,3218.52,463.55,No,Net Banking,Paid,Cancelled
ORD105924,2025-12-29,CUST1008,Headphones,Electronics,South,Bengaluru,3,3546.0,10638.0,0.0,3036.98,339.95,No,Net Banking,Paid,Delivered
ORD100200,2026-06-17,CUST1670,Microwave,Home Appliances,East,Kolkata,5,9738.23,48691.15,10.0,6979.57,484.88,No,Credit Card,Pending,Delivered
ORD105560,2026-03-12,CUST1585,Tablet,Electronics,East,,3,21407.57,64222.71,25.0,"12,378.96",360.44,Yes,Credit Card,Paid,Returned
ORD101597,2026-03-12,CUST1754,Smartwatch,Electronics,South,Hyderabad,4,6145.11,24580.44,15.0,5094.68,339.57,No,Debit Card,Paid,Cancelled
ORD105660,2025-09-11,CUST1706,Laptop,Electronics,Central,Nagpur,4,49576.94,198307.76,25.0,42700.43,331.29,Yes,Net Banking,Paid,Returned
ORD100802,2025-04-05,CUST1464,Laptop,Electronics,West,Pune,1,63155.75,63155.75,20.0,37638.8,50.25,No,Net Banking,Paid,Delivered
ORD100086,2025-12-30,CUST1280,Tablet,Electronics,Central,Nagpur,3,23807.31,71421.93,0.0,16520.41,175.45,No,Credit Card,Paid,Delivered
ORD102195,2025-06-12,CUST1164,Jacket,Fashion,Central,Bhopal,1,5007.22,unknown,15.0,3007.17,258.98,No,UPI,Failed,Delivered
ORD100218,2026-04-01,CUST1109,Microwave,Home Appliances,East,Kolkata,1,9783.91,9783.91,25.0,5914.54,219.34,No,UPI,Failed,Cancelled
ORD103650,2025-07-20,CUST1165,Microwave,Home Appliances,South,Bengaluru,3,10693.39,32080.17,15.0,6667.96,302.09,No,Cash,Failed,Delivered
ORD104105,2025-06-05,CUST1434,Desk,Furniture,East,Kolkata,1,10285.03,10285.03,0.0,7072.89,376.27,yes,UPI,Paid,Delivered
ORD101902,2025-04-13,CUST1755,Desk,Furniture,East,Patna,1,13018.83,13018.83,10.0,10934.05,284.45,No,Credit Card,Pending,Delivered
ORD103023,2026-07-24,CUST1728,Desk,Furniture,North,Patna,2,12456.77,24913.54,0.0,8312.79,234.45,No,Credit Card,Failed,Cancelled
ORD100141,2025-10-18,CUST1102,T-Shirt,Fashion,South,Chennai,4,917.13,3668.52,10.0,622.02,246.4,No,Debit Card,Paid,Delivered
ORD104290,2025-10-30,CUST1190,Bookshelf,Furniture,Central,Indore,2,6339.95,12679.9,20.0,5574.53,82.96,Yes,Cash,Paid,Returned
ORD101247,2026-01-27,CUST1328,Bookshelf,Furniture,Central,Indore,1,6375.72,6375.72,20.0,3863.85,307.15,No,Debit Card,Paid,Cancelled
ORD104606,2025-12-25,CUST1252,Smartwatch,Electronics,East,Kolkata,1,7059.3,7059.3,5.0,5335.86,240.48,No,Debit Card,Paid,Delivered
ORD103864,2026-05-15,CUST1765,Bookshelf,Furniture,East,Kolkata,2,5558.65,11117.3,30.0,3593.99,449.86,Yes,Debit Card,Failed,Returned
ORD104605,09/03/2026,CUST1387,Smartwatch,Electronics,East,Bhubaneswar,2,5965.02,11930.04,25.0,4148.59,398.25,Yes,Credit Card,Pending,Returned
ORD102021,2025-09-30,CUST1669,Tablet,Electronics,East,Kolkata,1,22895.15,22895.15,20.0,13107.98,464.77,No,Credit Card,Pending,Delivered
ORD105334,2025-05-16,CUST1317,Shoes,Fashion,North,Lucknow,3,3571.75,10715.25,15.0,2054.83,475.5,Yes,Net Banking,Pending,Returned
ORD100767,2025-02-08,CUST1105,Smartphone,Electronics,North,Delhi,2,30745.18,61490.36,25.0,22285.5,173.39,No,Net Banking,Paid,Delivered
ORD105109,2025-06-17,CUST1533,Smartwatch,Electronics,West,Mumbai,2,7733.04,15466.08,25.0,6218.62,127.52,No,Debit Card,Paid,Delivered
ORD101437,2026-06-06,CUST1149,Headphones,Electronics,East,Bhubaneswar,3,3219.93,9659.79,25.0,2432.63,110.94,No,Credit Card,Failed,Delivered
ORD104335,2025-06-17,CUST1728,Office Chair,Furniture,North,Delhi,1,8465.4,8465.4,0.0,4895.64,213.91,No,Cash,Paid,Delivered
ORD102111,2026-01-12,CUST1391,Headphones,Electronics,Central,Nagpur,2,3109.62,6219.24,20.0,2377.48,294.62,Yes,Net Banking,Paid,Returned
